~A D.M	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
2136.5	9996	7740	5659.5	4134	2796	1891.5	1156.5	847.5	570	390	223.5	175.5	109.5	84	63	27	15	15	13.5	10.5	7.5	1.5	6	9	1.5	3	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	1.5	0	0
2136.2	10201	7881	5836	4182	2853	1950	1315	898	631	433	282	207	147	97	88	36	38	28	18	13	16	5	13	8	2	6	3	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
2135.9	10307	7888	5865	4247	2999	2057	1439	909	708	483	344	245	189	126	94	79	57	46	37	21	18	10	13	10	10	5	3	6	2	1	0	1	1	0	1	2	1	0	0	0	0	0	0
2135.6	10144.5	8044.5	6001.5	4449	3136.5	2320.5	1644	1188	835.5	696	460.5	357	265.5	211.5	156	141	105	73.5	73.5	45	33	36	30	19.5	21	6	9	18	9	7.5	1.5	3	3	6	6	3	3	0	0	0	0	0	1.5
2135.3	10273	8088	6141	4656	3423	2535	1853	1405	1085	867	609	495	360	302	244	195	158	139	88	86	65	55	50	38	28	30	18	20	20	16	7	5	5	6	3	0	2	1	4	2	0	2	1
2135.0	10299	8074	5935	4496	3371	2392	1759	1246	936	773	546	442	338	270	209	178	133	133	71	75	72	43	42	40	29	22	16	11	11	11	5	7	5	5	1	1	2	1	5	5	0	3	0
2134.7	9961.5	7579.5	5430	3969	2815.5	1849.5	1248	813	535.5	403.5	297	184.5	154.5	108	84	64.5	43.5	33	21	22.5	21	16.5	16.5	13.5	6	1.5	6	3	0	4.5	1.5	1.5	1.5	1.5	0	0	0	0	1.5	0	0	1.5	0
2134.4	9620	7266	5348	3676	2462	1593	1060	636	411	260	156	102	69	47	31	21	15	15	5	4	5	7	5	5	3	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
2134.1	9892	7538	5692	4125	2920	2062	1498	1034	702	555	364	289	214	141	130	104	75	49	40	39	26	17	14	17	11	7	9	5	7	1	2	4	3	1	0	1	0	0	0	2	0	1	1
2133.8	10410	8111	6284	4737	3537	2623	1969	1517	1158	884	647	528	435	298	265	243	157	132	103	95	78	49	43	46	33	26	24	11	17	7	2	14	4	2	3	2	6	2	3	1	1	1	1
2133.5	10405.5	8313	6450	4662	3486	2587.5	1843.5	1486.5	1074	820.5	616.5	478.5	388.5	316.5	259.5	207	139.5	126	93	78	66	46.5	43.5	45	31.5	19.5	21	13.5	12	6	4.5	7.5	4.5	1.5	3	1.5	4.5	3	3	1.5	0	0	0
2133.2	10364	8059	6079	4377	3240	2306	1648	1176	854	663	492	373	255	207	174	126	91	77	66	45	36	24	20	24	19	15	14	9	7	2	4	2	3	1	1	0	1	0	1	1	0	0	0
2132.9	10467	8258	6299	4796	3600	2742	1928	1506	1113	918	675	528	422	298	233	183	133	95	87	69	56	57	32	29	28	20	9	12	10	7	9	3	3	3	1	3	1	1	0	1	0	0	0
2132.6	10549.5	8119.5	6352.5	4810.5	3514.5	2700	1869	1524	1081.5	847.5	652.5	549	402	318	246	202.5	147	105	79.5	78	43.5	67.5	48	42	27	19.5	12	15	13.5	9	12	6	3	3	0	4.5	1.5	3	0	1.5	0	1.5	0
2132.3	10408	7961	6170	4586	3196	2308	1704	1238	887	660	530	396	260	230	173	148	92	63	66	44	32	34	28	25	19	11	8	5	7	4	5	4	4	1	1	1	3	3	0	0	1	1	0
2132.0	10368	8094	6135	4619	3364	2410	1788	1290	965	719	602	418	306	257	183	175	100	87	73	57	46	39	33	22	21	11	7	11	10	7	8	3	3	0	2	1	6	1	0	0	1	0	1
2131.7	10296	8074.5	6178.5	4612.5	3453	2506.5	1858.5	1261.5	987	745.5	553.5	460.5	351	256.5	193.5	168	114	111	75	63	60	28.5	36	28.5	31.5	22.5	15	12	12	9	7.5	6	4.5	0	1.5	1.5	1.5	3	0	0	1.5	0	0
2131.4	10322	7997	5987	4451	3302	2284	1693	1105	834	676	508	387	286	193	157	120	103	78	67	39	44	27	25	16	20	15	13	6	7	7	0	5	3	0	1	1	1	2	0	1	0	0	0
2131.1	10231	7984	5962	4360	3162	2201	1531	1073	752	587	486	324	258	174	136	127	80	62	55	33	41	30	24	11	17	4	8	7	2	4	2	1	1	1	2	0	0	0	0	2	0	0	0
2130.8	10264.5	8023.5	5988	4453.5	3243	2332.5	1636.5	1188	819	672	483	372	283.5	213	180	151.5	103.5	67.5	60	40.5	34.5	34.5	34.5	24	16.5	9	15	7.5	6	4.5	1.5	1.5	4.5	1.5	3	0	0	0	0	1.5	0	1.5	0
2130.5	10130	7955	6041	4398	3153	2251	1645	1215	883	669	427	319	260	194	145	114	103	62	54	43	45	31	32	26	13	14	11	5	7	2	2	3	2	2	1	0	1	0	0	0	0	1	0
2130.2	10154	7848	5950	4335	3026	2184	1481	1119	737	597	363	301	212	140	128	85	71	49	47	25	32	21	19	21	7	8	5	3	1	2	2	3	0	3	0	1	0	0	0	0	0	0	0
2129.9	10143	7624	5915	4220	2937	2112	1401	965	685	483	319	237	167	119	86	62	38	46	27	21	21	9	8	8	5	3	1	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2129.6	9742.5	7545	5547	4036.5	2730	1863	1227	849	549	375	231	175.5	120	79.5	52.5	36	19.5	19.5	21	10.5	9	7.5	3	0	3	1.5	1.5	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2129.3	9550	7422	5285	3743	2521	1672	1079	703	443	303	186	120	85	59	28	22	12	11	10	3	2	2	3	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2129.0	9383	7089	5058	3482	2314	1548	988	621	380	259	173	108	66	45	24	10	8	6	1	6	3	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2128.7	9466.5	7291.5	5224.5	3613.5	2457	1696.5	1105.5	703.5	420	291	189	123	79.5	42	55.5	22.5	24	7.5	12	9	6	3	3	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
2128.4	9869	7456	5521	3887	2747	1900	1272	823	534	355	244	135	120	67	58	37	37	15	19	10	7	5	5	2	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
2128.1	10092	7831	5758	4032	2969	2028	1383	902	596	445	287	211	156	107	76	48	40	28	24	16	11	7	7	7	3	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2127.8	10231.5	8011.5	5812.5	4326	3036	2094	1417.5	1002	667.5	505.5	322.5	261	177	133.5	85.5	43.5	40.5	27	30	12	13.5	9	7.5	1.5	7.5	7.5	1.5	1.5	3	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
2127.5	10233	7867	5911	4433	3144	2202	1586	1096	759	540	385	286	215	162	110	85	62	50	32	22	20	18	11	3	8	8	4	3	5	0	1	0	3	1	0	0	0	0	0	0	0	0	0
2127.2	10261	7915	6058	4451	3219	2286	1675	1124	832	584	458	354	239	190	112	104	75	61	41	38	28	22	12	8	8	9	5	2	0	2	2	0	4	0	1	1	0	0	0	0	0	0	0
2126.9	10050	7743	5895	4245	3036	2151	1540.5	1011	693	502.5	349.5	279	205.5	129	102	69	49.5	51	33	34.5	21	18	6	3	10.5	7.5	3	3	3	1.5	4.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0
2126.6	10381	8217	6469	5005	3634	2813	2217	1599	1255	1023	702	583	469	411	334	234	212	162	114	98	86	72	45	52	36	23	27	16	16	12	15	9	5	5	11	1	3	1	3	1	2	1	1
2126.3	10647	8658	6868	5379	4226	3248	2643	2070	1696	1444	1128	880	753	621	500	410	363	276	214	199	177	130	120	110	66	67	49	47	30	32	24	26	16	14	16	8	9	7	10	8	4	2	0
2126.0	10566	8520	6765	5157	4053	3123	2358	1825.5	1428	1225.5	940.5	738	609	471	384	313.5	297	249	183	147	115.5	100.5	91.5	75	58.5	49.5	33	45	27	22.5	12	21	10.5	21	7.5	10.5	13.5	4.5	3	7.5	6	4.5	0
2125.7	10494	8365	6708	5041	3816	2970	2199	1726	1291	1095	867	666	512	451	331	313	228	209	121	95	96	80	69	55	51	36	34	21	17	16	10	13	8	13	5	12	8	4	2	3	4	2	0
2125.4	10162	7963	6086	4416	3327	2445	1699	1317	905	707	588	412	323	247	191	170	124	114	71	57	57	48	34	35	24	19	23	12	11	5	4	6	4	4	2	4	7	0	0	3	2	0	0
2125.1	9833	7447	5577	3851	2749	1835	1227	894	545	383	268	192	115	84	70	54	39	26	17	12	9	10	9	5	1	3	1	0	1	1	0	0	2	0	0	0	1	0	0	1	0	0	0
2124.8	9570	7105.5	5023.5	3498	2464.5	1528.5	973.5	663	432	255	132	114	67.5	43.5	33	18	18	7.5	6	6	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2124.5	9486	7249	5107	3617	2599	1608	1063	715	470	296	201	134	90	64	44	19	19	14	7	9	5	3	2	2	2	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2124.2	9766	7543	5695	4084	2915	1981	1493	983	649	455	317	252	175	111	82	53	54	25	15	17	12	8	6	5	4	5	4	5	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0
2123.9	9810	7417.5	5563.5	3975	2793	1840.5	1416	937.5	561	384	292.5	213	118.5	76.5	61.5	36	43.5	22.5	18	10.5	6	6	7.5	0	4.5	1.5	1.5	4.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0
2123.6	9779	7273	5442	3865	2701	1892	1273	892	540	355	261	190	115	87	44	31	35	23	14	5	6	2	3	1	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2123.3	9497	7066	5112	3557	2386	1710	1022	726	436	286	192	129	87	63	39	24	20	17	9	2	3	0	1	1	1	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
2123.0	9297	6931.5	4962	3376.5	2142	1470	904.5	577.5	408	238.5	135	82.5	58.5	36	30	9	6	3	4.5	4.5	1.5	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
2122.7	9317	7076	5126	3631	2448	1655	1087	690	468	288	162	130	98	48	42	16	14	7	4	8	6	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2122.4	9547	7276	5354	3767	2676	1787	1193	782	549	349	205	151	117	64	47	21	24	14	8	9	3	3	4	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2122.1	9600	7087.5	5268	3679.5	2572.5	1770	1144.5	777	498	307.5	201	135	102	54	37.5	15	16.5	15	7.5	3	4.5	4.5	3	1.5	1.5	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0
2121.8	9384	7036	5143	3564	2550	1574	1053	703	432	254	180	114	72	37	28	24	14	8	6	0	3	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2121.5	9252	6879	4913	3445	2363	1428	925	633	364	216	144	89	54	32	26	11	6	5	4	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2121.2	9058.5	6729	4816.5	3457.5	2229	1396.5	864	580.5	285	186	117	82.5	42	24	16.5	7.5	6	4.5	0	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2120.9	9169	6800	4874	3427	2190	1391	841	577	313	182	125	89	49	33	9	9	7	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2120.6	9964	7613	5504	3950	2751	1911	1265	887	604	420	263	181	150	117	75	60	35	27	13	20	8	6	5	3	2	2	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2120.3	10170	7932	5905.5	4237.5	3105	2262	1639.5	1146	774	586.5	393	273	219	180	136.5	105	78	49.5	34.5	31.5	19.5	18	16.5	3	7.5	6	3	6	1.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2120.0	10017	7786	5809	4266	2997	2226	1610	1076	740	545	395	302	178	157	117	89	67	46	33	26	21	13	12	5	6	12	6	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2119.7	9973.5	7834.5	5781	4257	2992.5	2211	1590	1063.5	769.5	537	384	264	190.5	138	94.5	85.5	48	21	34.5	27	16.5	10.5	7.5	10.5	4.5	10.5	3	6	3	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0
2119.4	10079	7782	5960	4403	3112	2276	1711	1189	789	592	444	281	238	163	117	92	59	38	35	29	22	19	12	10	9	2	5	3	1	2	2	2	0	0	0	0	1	0	0	0	0	0	0
2119.1	10123.5	7849.5	6241.5	4470	3295.5	2466	1935	1362	858	724.5	547.5	360	295.5	243	157.5	114	82.5	58.5	39	37.5	21	21	21	13.5	13.5	4.5	9	4.5	0	1.5	1.5	3	0	1.5	0	0	1.5	0	0	0	1.5	0	0
2118.8	10290	8050	6213	4637	3474	2607	1891	1394	1002	757	618	477	337	253	187	142	117	90	64	48	35	25	22	25	14	8	13	8	10	2	5	4	3	1	1	2	0	1	0	0	1	0	0
2118.5	10375.5	8254.5	6322.5	4833	3687	2664	1935	1527	1075.5	871.5	702	544.5	334.5	325.5	238.5	193.5	139.5	130.5	109.5	78	51	40.5	28.5	43.5	19.5	13.5	21	9	10.5	7.5	7.5	4.5	9	7.5	4.5	6	1.5	4.5	0	0	0	0	0
2118.2	10447	8506	6553	5131	3967	3036	2320	1787	1455	1200	930	743	565	515	401	327	270	211	200	143	107	95	71	63	60	44	38	32	19	31	8	13	17	12	6	10	7	5	5	5	3	3	2
2117.9	10623	8659.5	6546	5181	3973.5	3136.5	2397	1894.5	1564.5	1168.5	996	738	699	621	489	343.5	286.5	237	199.5	174	120	108	103.5	96	67.5	51	39	45	33	37.5	25.5	15	21	13.5	10.5	6	9	4.5	9	6	3	3	0
2117.6	10630	8492	6605	5069	3937	3026	2352	1880	1489	1166	928	724	617	568	456	348	289	244	176	184	136	108	116	82	74	61	56	39	31	26	30	13	17	11	10	9	12	12	6	7	4	7	0
2117.3	10527	8202	6355.5	4897.5	3739.5	2754	2091	1599	1276.5	981	792	609	471	414	319.5	280.5	210	199.5	144	127.5	88.5	70.5	82.5	45	48	43.5	40.5	33	34.5	18	16.5	13.5	12	9	3	12	9	7.5	4.5	6	3	4.5	0
2117.0	10096	7765	5831	4363	3204	2214	1565	1148	852	615	492	350	263	197	162	137	90	77	50	52	34	26	29	19	20	16	13	16	10	3	6	8	1	1	1	3	2	4	3	1	1	1	0
2116.7	10062	7578	5583	4075.5	2772	1992	1336.5	898.5	582	427.5	330	241.5	153	100.5	87	43.5	43.5	34.5	15	10.5	10.5	6	6	6	7.5	3	3	3	0	0	1.5	0	0	0	0	0	1.5	0	0	0	0	0	0
2116.4	9872	7524	5463	3837	2597	1813	1190	747	506	347	247	151	107	72	51	23	30	19	10	5	5	3	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2116.1	9585	7428	5389.5	3654	2497.5	1675.5	1122	703.5	442.5	313.5	220.5	120	93	55.5	31.5	30	9	16.5	4.5	6	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2115.8	9692	7340	5261	3722	2546	1729	1152	754	485	321	204	137	99	55	35	27	12	15	9	4	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2115.5	9744	7252.5	5202	3663	2607	1716	1135.5	697.5	459	333	217.5	129	99	58.5	33	19.5	15	12	13.5	6	1.5	4.5	1.5	0	3	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2115.2	9558	7184	5295	3746	2586	1756	1162	768	507	342	234	130	93	52	47	37	26	15	9	13	2	7	4	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2114.9	9801	7458	5541	4023	2901	2070	1443	1003.5	717	466.5	300	255	174	105	78	85.5	64.5	46.5	28.5	37.5	9	18	9	3	9	1.5	1.5	1.5	4.5	0	0	0	0	3	0	0	0	0	0	0	0	0	0
2114.6	10117	7873	6060	4484	3337	2475	1903	1346	945	741	571	456	316	256	197	188	142	116	95	67	51	46	32	25	24	18	18	10	12	6	5	5	2	5	0	0	1	0	0	2	0	0	0
2114.3	10179	7957.5	6066	4345.5	3187.5	2418	1785	1203	838.5	643.5	459	378	334.5	204	198	181.5	120	93	79.5	58.5	54	40.5	36	31.5	24	24	24	7.5	15	9	7.5	7.5	1.5	6	1.5	0	0	0	0	3	0	0	0
2114.0	10118	7806	5755	4215	2952	2164	1477	1050	717	553	344	261	193	113	97	93	60	37	26	31	15	20	11	12	8	7	6	2	5	4	0	2	0	2	1	0	1	0	0	0	0	0	0
2113.7	10030.5	7867.5	5856	4437	3106.5	2289	1572	1116	774	574.5	390	273	192	139.5	120	85.5	66	36	31.5	28.5	16.5	13.5	13.5	9	6	4.5	1.5	0	1.5	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0
2113.4	10029	7872	5737.5	4422	3154.5	2160	1591.5	1075.5	715.5	556.5	348	252	202.5	147	120	72	54	33	37.5	31.5	19.5	4.5	10.5	6	9	3	3	0	1.5	0	0	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0
2113.1	10089	8015	6098	4560	3396	2534	1819	1356	984	725	553	391	325	245	170	155	110	67	62	54	53	27	15	14	14	6	5	5	7	3	5	3	5	3	1	1	0	0	0	0	0	0	1
2112.8	10357.5	8308.5	6670.5	4975.5	3844.5	3012	2272.5	1743	1297.5	975	841.5	660	528	415.5	351	295.5	207	166.5	130.5	132	103.5	90	54	43.5	37.5	16.5	18	19.5	30	13.5	15	4.5	12	4.5	6	4.5	3	0	1.5	1.5	0	0	1.5
2112.5	10640	8515	6697	5285	4161	3159	2520	1932	1479	1202	980	829	641	552	456	347	273	222	180	185	139	131	88	96	55	46	34	48	35	24	27	9	17	9	11	7	9	7	3	6	2	0	2
2112.2	10618.5	8694	6919.5	5562	4404	3564	2743.5	2214	1821	1452	1165.5	1029	826.5	693	594	420	390	306	289.5	249	238.5	183	145.5	151.5	75	88.5	48	75	51	54	39	25.5	28.5	19.5	21	12	13.5	9	10.5	10.5	4.5	7.5	9
2111.9	10606	8588	6684	5286	4171	3243	2462	2027	1672	1290	1030	888	732	594	503	384	364	315	266	201	188	169	129	104	96	72	68	61	54	45	34	36	27	19	15	14	12	7	13	5	3	9	9
2111.6	10489.5	7977	6124.5	4573.5	3373.5	2428.5	1740	1302	1057.5	691.5	490.5	408	345	258	216	147	153	147	93	72	49.5	70.5	48	42	39	31.5	18	27	12	12	18	10.5	21	7.5	4.5	6	3	4.5	4.5	1.5	1.5	3	0
2111.3	10103	7613	5665	4146	2822	2009	1326	939	646	414	286	206	150	121	86	53	49	46	25	16	14	15	10	10	8	7	3	4	2	3	3	1	5	0	0	2	2	1	0	0	1	0	0
2111.0	10083	7605	5530.5	3927	2707.5	1806	1192.5	832.5	514.5	379.5	252	144	108	72	60	31.5	25.5	13.5	12	6	7.5	4.5	4.5	4.5	1.5	3	1.5	0	0	1.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0
2110.7	10085	7673	5782	4212	2927	1996	1396	975	619	503	387	266	166	126	95	87	46	42	40	29	23	12	18	6	4	2	9	3	4	1	0	4	1	2	2	0	0	0	1	0	0	0	0
2110.4	10326	7807.5	6094.5	4629	3201	2253	1725	1174.5	922.5	703.5	526.5	388.5	253.5	252	165	159	121.5	94.5	78	67.5	52.5	40.5	33	27	24	1.5	16.5	4.5	6	4.5	3	1.5	0	3	4.5	3	0	0	3	0	1.5	1.5	0
2110.1	10376	8102	6159	4624	3325	2363	1747	1368	999	705	584	426	327	315	226	175	154	121	97	73	55	55	41	27	36	21	16	6	10	9	9	2	7	0	3	5	1	0	1	0	1	1	0
2109.8	10185	8199	6246	4606.5	3429	2358	1632	1284	912	658.5	567	405	324	246	207	181.5	129	118.5	73.5	66	49.5	49.5	37.5	21	27	27	15	10.5	13.5	12	6	1.5	9	0	1.5	4.5	1.5	0	1.5	0	0	1.5	0
2109.5	10378	8251	6316	4599	3553	2413	1731	1322	988	733	586	445	340	285	215	204	138	107	109	79	74	45	42	33	26	23	16	18	16	12	7	5	7	5	1	9	2	2	4	2	0	2	0
2109.2	10507.5	8310	6324	4671	3561	2544	1836	1410	1110	861	714	534	399	355.5	262.5	247.5	184.5	157.5	144	120	79.5	69	63	54	34.5	36	39	15	21	9	15	7.5	15	7.5	3	9	7.5	1.5	3	4.5	0	3	0
2108.9	10611	8285	6165	4624	3333	2411	1703	1308	980	722	623	478	347	299	224	171	161	141	111	90	65	62	57	39	37	33	37	26	22	10	8	10	11	11	8	4	6	5	2	1	1	2	0
2108.6	10555.5	8260.5	6270	4536	3234	2284.5	1644	1176	822	586.5	454.5	370.5	282	201	153	127.5	115.5	79.5	67.5	54	39	25.5	36	13.5	16.5	21	15	19.5	9	7.5	3	6	6	7.5	6	3	1.5	1.5	3	0	1.5	1.5	0
2108.3	10370	8026	5980	4273	3075	2094	1438	997	671	479	361	263	184	129	75	88	64	46	35	30	24	16	18	8	12	6	2	3	5	2	2	3	1	4	4	1	1	0	3	1	0	0	0
2108.0	10251	7855.5	5880	4174.5	2901	1851	1350	874.5	561	388.5	315	201	145.5	109.5	76.5	40.5	37.5	25.5	12	15	6	3	12	6	4.5	3	3	0	0	0	0	3	0	0	0	0	0	0	1.5	0	0	0	0
2107.7	10320	7771	5764	4134	2742	1891	1311	892	597	426	275	198	136	87	62	41	36	32	14	8	7	7	6	5	6	6	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2107.4	10318.5	7696.5	5782.5	4060.5	2788.5	1914	1276.5	838.5	549	397.5	261	169.5	108	78	58.5	43.5	30	24	21	6	4.5	9	1.5	1.5	1.5	6	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0
2107.1	10013	7596	5662	3990	2684	1881	1228	809	501	332	237	143	117	86	56	32	25	10	14	9	2	5	3	5	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
2106.8	10035	7686	5626.5	4008	2808	1915.5	1288.5	876	589.5	379.5	262.5	177	130.5	111	52.5	43.5	39	21	15	13.5	4.5	7.5	4.5	12	3	1.5	0	0	0	0	0	1.5	0	1.5	1.5	1.5	0	0	0	0	0	1.5	0
2106.5	10052	7744	5739	4108	2944	2008	1400	937	646	465	332	218	157	113	74	61	46	32	29	14	10	10	10	8	3	2	1	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0
2106.2	9970.5	7572	5719.5	4203	2892	2031	1425	910.5	636	465	289.5	216	165	109.5	84	48	43.5	33	10.5	12	10.5	13.5	9	7.5	3	6	0	1.5	1.5	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0
2105.9	10006	7725	5842	4397	3028	2203	1600	1131	806	613	382	285	209	161	111	86	73	62	32	31	15	15	8	14	6	12	2	5	2	1	1	2	0	1	2	0	0	0	0	0	0	1	0
2105.6	10057.5	7990.5	6022.5	4549.5	3300	2413.5	1813.5	1366.5	1006.5	753	558	402	301.5	225	154.5	126	118.5	82.5	51	52.5	51	27	24	24	9	12	4.5	7.5	0	1.5	0	1.5	0	1.5	1.5	1.5	0	0	0	1.5	0	0	0
2105.3	10026	7854	5926	4360	3163	2309	1665	1155	887	602	484	339	263	170	134	95	93	59	37	33	39	16	21	14	7	9	4	3	2	2	2	0	0	0	1	2	0	1	0	1	0	0	0
2105.0	10041	7605	5776.5	4072.5	2956.5	2068.5	1416	909	667.5	439.5	322.5	202.5	159	99	75	43.5	39	31.5	15	18	15	10.5	6	1.5	1.5	0	3	1.5	0	3	0	0	0	1.5	0	0	0	0	0	0	0	0	0
2104.7	9999	7743	5747	4108	2939	2080	1402	965	643	455	310	225	166	108	69	49	37	29	19	20	7	12	4	4	1	2	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2104.4	10174.5	7942.5	5829	4239	2955	2206.5	1480.5	1053	699	484.5	340.5	267	216	144	105	81	70.5	39	25.5	40.5	13.5	16.5	9	13.5	7.5	6	6	1.5	6	1.5	1.5	3	1.5	1.5	0	0	1.5	0	1.5	0	0	0	0
2104.1	10393	8028	6006	4340	3192	2218	1628	1110	846	604	493	359	289	204	145	139	123	78	49	59	34	31	30	24	17	14	10	9	9	4	3	8	4	3	2	1	1	1	1	1	1	0	0
2103.8	10342.5	7956	5955	4318.5	3079.5	2043	1486.5	1066.5	780	564	435	345	285	181.5	150	124.5	88.5	66	63	51	33	30	36	18	18	10.5	12	7.5	10.5	6	3	7.5	6	6	1.5	1.5	0	1.5	0	1.5	1.5	1.5	0
2103.5	10239	7833	5841	4203	2821.5	2020.5	1219.5	936	582	423	283.5	204	159	102	94.5	60	49.5	43.5	37.5	28.5	22.5	18	15	4.5	12	3	6	0	6	1.5	3	1.5	3	3	0	1.5	0	0	0	0	0	1.5	0
2103.2	10137	7815	5865	4229	2939	2009	1319	929	593	432	301	185	123	108	65	51	42	34	14	18	20	14	9	5	7	1	4	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
2102.9	10176	7717.5	5857.5	4201.5	3069	2008.5	1386	921	675	481.5	322.5	205.5	132	109.5	72	60	49.5	24	16.5	18	13.5	19.5	10.5	1.5	4.5	1.5	3	6	3	1.5	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0
2102.6	10399	8097	5997	4456	3229	2321	1676	1141	885	640	480	338	246	214	172	130	94	73	62	55	31	44	20	11	16	13	8	15	12	5	2	1	1	1	3	6	2	3	0	0	0	0	0
2102.3	10666.5	8499	6441	5068.5	3792	2940	2295	1737	1363.5	1123.5	892.5	652.5	610.5	481.5	397.5	300	238.5	207	178.5	157.5	127.5	115.5	81	43.5	60	45	27	27	30	27	22.5	10.5	6	6	6	15	6	7.5	6	3	1.5	3	0
2102.0	10792	8551	6643	5209	3990	3145	2455	1944	1598	1248	982	796	706	590	447	381	304	261	232	184	165	133	128	71	72	66	50	32	29	31	33	27	16	12	10	11	12	8	8	7	3	3	1
2101.7	10611	8446.5	6517.5	4894.5	3676.5	2763	2016	1666.5	1284	1008	748.5	589.5	457.5	397.5	325.5	276	210	159	130.5	124.5	120	75	87	40.5	46.5	51	28.5	22.5	22.5	15	15	21	13.5	6	16.5	4.5	7.5	4.5	6	3	1.5	1.5	0
2101.4	10390	8190	6227	4718	3348	2430	1670	1303	955	684	532	410	307	218	182	147	108	92	61	67	52	48	37	16	18	18	14	11	15	8	3	10	3	3	8	1	3	1	3	0	1	0	1
2101.1	10551	8094	6186	4713	3354	2401.5	1729.5	1371	937.5	670.5	549	430.5	309	192	189	126	87	97.5	61.5	52.5	37.5	48	15	19.5	9	13.5	21	13.5	3	6	1.5	3	3	3	1.5	0	1.5	3	1.5	0	0	0	1.5
2100.8	10640	8269	6265	4778	3496	2587	1967	1462	1066	793	606	462	366	259	233	174	128	106	68	47	45	49	25	27	11	12	22	14	4	9	7	7	4	3	1	0	1	3	1	0	0	1	0
2100.5	10567.5	8377.5	6400.5	4945.5	3534	2674.5	1996.5	1579.5	1092	870	630	451.5	396	277.5	219	189	147	108	84	64.5	57	39	36	33	13.5	24	10.5	13.5	12	10.5	9	3	6	4.5	0	1.5	0	1.5	0	0	0	1.5	0
2100.2	10196	7963	6001	4509	3254	2352	1702	1239	867	650	512	337	268	191	144	126	96	72	74	41	43	22	19	14	7	17	6	5	5	3	1	1	5	2	2	3	1	0	0	0	0	0	0
